"Product/ID,""product_id"",""location_id"",""qty"""
"__export__.product_product_124079_fba2fd3d,""124079"","""",""4.0"""
"__export__.product_product_124080_8d45b6b4,""124080"","""",""3.0"""
"__export__.product_product_124081_b816077c,""124081"","""",""4.0"""
"__export__.product_product_124082_f08bb1b7,""124082"","""",""1.0"""
"__export__.product_product_124083_5c3cebf7,""124083"","""",""5.0"""
"__export__.product_product_124084_c27aa126,""124084"","""",""4.0"""
"__export__.product_product_124085_9f59d2c9,""124085"","""",""3.0"""
"__export__.product_product_124086_edfafe0e,""124086"","""",""5.0"""
"__export__.product_product_124087_6206cf75,""124087"","""",""12.0"""
"__export__.product_product_124088_0c9c860a,""124088"","""",""0.0"""
"__export__.product_product_124089_71a00e50,""124089"","""",""12.0"""
"__export__.product_product_124090_bcafb635,""124090"","""",""7.0"""
"__export__.product_product_124091_a32b7f8c,""124091"","""",""10.0"""
"__export__.product_product_124092_4dc0b40d,""124092"","""",""3.0"""
"__export__.product_product_175984_f7640593,""175984"","""",""0.0"""
"__export__.product_product_124093_337e6a0a,""124093"","""",""11.0"""
"__export__.product_product_124094_94ea2e80,""124094"","""",""27.0"""
"__export__.product_product_124095_76ffc4a4,""124095"","""",""5.0"""
"__export__.product_product_124096_de20c39b,""124096"","""",""15.0"""
"__export__.product_product_124097_a043282c,""124097"","""",""3.0"""
"__export__.product_product_124098_1ec08b1e,""124098"","""",""3.0"""
"__export__.product_product_124099_fd14d324,""124099"","""",""0.0"""
"__export__.product_product_124100_56812ca0,""124100"","""",""1.0"""
"__export__.product_product_124101_3cf1564d,""124101"","""",""2.0"""
"__export__.product_product_124102_0f8582a4,""124102"","""",""9.0"""
"__export__.product_product_124103_6587b09a,""124103"","""",""2.0"""
"__export__.product_product_124104_44aa1fb0,""124104"","""",""6.0"""
"__export__.product_product_124105_be83f200,""124105"","""",""6.0"""
"__export__.product_product_124108_bf77660b,""124108"","""",""4.0"""
"__export__.product_product_124109_8b538753,""124109"","""",""0.0"""
"__export__.product_product_175985_87c06db4,""175985"","""",""0.0"""
"__export__.product_product_124110_6a9536d1,""124110"","""",""17.0"""
"__export__.product_product_124111_9f221cad,""124111"","""",""0.0"""
"__export__.product_product_124112_b51e5ccc,""124112"","""",""0.0"""
"__export__.product_product_124113_e00a2f4c,""124113"","""",""-5.0"""
"__export__.product_product_124114_013802d5,""124114"","""",""4.0"""
"__export__.product_product_124115_cb51abc5,""124115"","""",""9.0"""
"__export__.product_product_124116_a55787dc,""124116"","""",""0.0"""
"__export__.product_product_124117_49932043,""124117"","""",""16.0"""
"__export__.product_product_124118_3833d440,""124118"","""",""35.0"""
"__export__.product_product_124119_fc05f2ed,""124119"","""",""274.0"""
"__export__.product_product_124120_13632d8b,""124120"","""",""9.0"""
"__export__.product_product_124121_893662ce,""124121"","""",""98.0"""
"__export__.product_product_124122_81ef84ba,""124122"","""",""430.0"""
"__export__.product_product_124123_9c95f2a4,""124123"","""",""99.0"""
"__export__.product_product_124124_acef44f7,""124124"","""",""259.0"""
"__export__.product_product_124125_cecf9b08,""124125"","""",""0.0"""
"__export__.product_product_124126_58a807d5,""124126"","""",""0.0"""
"__export__.product_product_124127_042af3b2,""124127"","""",""1.0"""
"__export__.product_product_124128_ec90055d,""124128"","""",""1.0"""
"__export__.product_product_124129_875ec0af,""124129"","""",""1.0"""
"__export__.product_product_124130_2b3a2b8b,""124130"","""",""1.0"""
"__export__.product_product_124131_be7fd19d,""124131"","""",""4.0"""
"__export__.product_product_124132_0d662af4,""124132"","""",""1.0"""
"__export__.product_product_124133_41dafe19,""124133"","""",""0.0"""
"__export__.product_product_124134_e1ef9822,""124134"","""",""0.0"""
"__export__.product_product_124135_ebbac19a,""124135"","""",""0.0"""
"__export__.product_product_124136_83a9590d,""124136"","""",""1.0"""
"__export__.product_product_124137_dafff642,""124137"","""",""0.0"""
"__export__.product_product_124138_7a67e75b,""124138"","""",""0.0"""
"__export__.product_product_124139_d4141ae9,""124139"","""",""0.0"""
"__export__.product_product_124140_551fe4ba,""124140"","""",""4.0"""
"__export__.product_product_124141_b1b74dc6,""124141"","""",""0.0"""
"__export__.product_product_124142_a955563d,""124142"","""",""0.0"""
"__export__.product_product_124143_166aeba0,""124143"","""",""0.0"""
"__export__.product_product_124144_1af83942,""124144"","""",""0.0"""
"__export__.product_product_124145_ff20f53d,""124145"","""",""1.0"""
"__export__.product_product_124146_df633875,""124146"","""",""1.0"""
"__export__.product_product_124147_48a2e4cc,""124147"","""",""0.0"""
"__export__.product_product_124148_28e9afd5,""124148"","""",""2.0"""
"__export__.product_product_124149_2468e87e,""124149"","""",""1.0"""
"__export__.product_product_124150_c96b2459,""124150"","""",""0.0"""
"__export__.product_product_124151_29680342,""124151"","""",""1.0"""
"__export__.product_product_124152_12a1056b,""124152"","""",""0.0"""
"__export__.product_product_124153_90bc00da,""124153"","""",""0.0"""
"__export__.product_product_124154_ab0c84ef,""124154"","""",""0.0"""
"__export__.product_product_124155_14f76bdb,""124155"","""",""0.0"""
"__export__.product_product_124156_2b45b730,""124156"","""",""0.0"""
"__export__.product_product_124157_87acf01a,""124157"","""",""0.0"""
"__export__.product_product_124158_f51b0cbc,""124158"","""",""0.0"""
"__export__.product_product_124159_4764e96d,""124159"","""",""0.0"""
"__export__.product_product_124160_9e3243a9,""124160"","""",""0.0"""
"__export__.product_product_124161_7bab244f,""124161"","""",""0.0"""
"__export__.product_product_124162_3cbd6ad4,""124162"","""",""0.0"""
"__export__.product_product_124163_8ec576b3,""124163"","""",""0.0"""
"__export__.product_product_124164_f3cc6f4b,""124164"","""",""0.0"""
"__export__.product_product_124165_ec012332,""124165"","""",""0.0"""
"__export__.product_product_124166_69a91874,""124166"","""",""23.0"""
"__export__.product_product_124167_d7542627,""124167"","""",""0.0"""
"__export__.product_product_124168_6187d8df,""124168"","""",""1.0"""
"__export__.product_product_124169_2833044b,""124169"","""",""0.0"""
"__export__.product_product_124170_91d9293f,""124170"","""",""0.0"""
"__export__.product_product_124171_7aa9b817,""124171"","""",""0.0"""
"__export__.product_product_124172_d431eb79,""124172"","""",""0.0"""
"__export__.product_product_124173_ef2eff41,""124173"","""",""0.0"""
"__export__.product_product_124174_6a352354,""124174"","""",""0.0"""
"__export__.product_product_124175_d916c2a4,""124175"","""",""0.0"""
"__export__.product_product_124176_416a10fa,""124176"","""",""8.0"""
"__export__.product_product_124177_2a677e0e,""124177"","""",""0.0"""
"__export__.product_product_124178_6dc86f17,""124178"","""",""2.0"""
"__export__.product_product_124179_1d7a7e81,""124179"","""",""24.0"""
"__export__.product_product_124180_4e437bce,""124180"","""",""-2.0"""
"__export__.product_product_151995_10419050,""151995"","""",""23.0"""
"__export__.product_product_151996_467ab372,""151996"","""",""29.0"""
"__export__.product_product_151997_12112b27,""151997"","""",""25.0"""
"__export__.product_product_151998_db8c45fd,""151998"","""",""34.0"""
"__export__.product_product_124181_d6ce4159,""124181"","""",""156.0"""
"__export__.product_product_124182_daad19c7,""124182"","""",""22.0"""
"__export__.product_product_124183_70bb8413,""124183"","""",""41.0"""
"__export__.product_product_151999_7c57d86e,""151999"","""",""15.0"""
"__export__.product_product_124184_82676b34,""124184"","""",""0.0"""
"__export__.product_product_124185_a29ee4d9,""124185"","""",""0.0"""
"__export__.product_product_124186_53c9436a,""124186"","""",""0.0"""
"__export__.product_product_124187_d5263aaf,""124187"","""",""47.0"""
"__export__.product_product_124188_e4aecaf3,""124188"","""",""32.0"""
"__export__.product_product_152000_bb2c5159,""152000"","""",""48.0"""
"__export__.product_product_232697_b869f521,""232697"","""",""0.0"""
"__export__.product_product_197380_a19cf3d3,""197380"","""",""0.0"""
"__export__.product_product_124189_00714e31,""124189"","""",""16.0"""
"__export__.product_product_124190_65e22fe2,""124190"","""",""3.0"""
"__export__.product_product_175986_4f64195b,""175986"","""",""0.0"""
"__export__.product_product_232698_31bf6939,""232698"","""",""0.0"""
"__export__.product_product_124191_10c4aea1,""124191"","""",""54.0"""
"__export__.product_product_124192_7ea9b959,""124192"","""",""21.0"""
"__export__.product_product_152001_7a4afb0d,""152001"","""",""21.0"""
"__export__.product_product_152002_4215242b,""152002"","""",""30.0"""
"__export__.product_product_192798_bea8890b,""192798"","""",""0.0"""
"__export__.product_product_124193_8b74f9c1,""124193"","""",""20.0"""
"__export__.product_product_124194_2b089467,""124194"","""",""0.0"""
"__export__.product_product_124195_b9957e6f,""124195"","""",""1.0"""
"__export__.product_product_211211_710fa6a9,""211211"","""",""0.0"""
"__export__.product_product_124196_7e6bb978,""124196"","""",""19.0"""
"__export__.product_product_124197_86804a99,""124197"","""",""0.0"""
"__export__.product_product_124198_4e5126b3,""124198"","""",""1.0"""
"__export__.product_product_124199_d4b614ed,""124199"","""",""7.0"""
"__export__.product_product_124200_4ca5c295,""124200"","""",""1.0"""
"__export__.product_product_124201_8028388f,""124201"","""",""0.0"""
"__export__.product_product_124202_4f5d2e18,""124202"","""",""0.0"""
"__export__.product_product_124203_96e0a548,""124203"","""",""54.0"""
"__export__.product_product_124204_2a538f78,""124204"","""",""0.0"""
"__export__.product_product_124205_308918e4,""124205"","""",""0.0"""
"__export__.product_product_124206_093390b2,""124206"","""",""3.0"""
"__export__.product_product_124207_852308d8,""124207"","""",""3.0"""
"__export__.product_product_124208_0c17a29a,""124208"","""",""2.0"""
"__export__.product_product_124209_95be214d,""124209"","""",""21.0"""
"__export__.product_product_124210_291a779d,""124210"","""",""19.0"""
"__export__.product_product_124211_d0bc76c1,""124211"","""",""22.0"""
"__export__.product_product_124212_e6d323c4,""124212"","""",""18.0"""
"__export__.product_product_124213_8df2f19b,""124213"","""",""14.0"""
"__export__.product_product_124214_5fa2ec0f,""124214"","""",""3.0"""
"__export__.product_product_124215_a483f684,""124215"","""",""66.0"""
"__export__.product_product_124216_5f8090ef,""124216"","""",""0.0"""
"__export__.product_product_124217_d61941d1,""124217"","""",""0.0"""
"__export__.product_product_124218_cbaa31cb,""124218"","""",""0.0"""
"__export__.product_product_124219_637e1ab3,""124219"","""",""0.0"""
"__export__.product_product_124220_8094c212,""124220"","""",""0.0"""
"__export__.product_product_196174_07c52ed1,""196174"","""",""0.0"""
"__export__.product_product_152004_62f04143,""152004"","""",""7.0"""
"__export__.product_product_124221_4c637e0c,""124221"","""",""44.0"""
"__export__.product_product_124222_b7c228b3,""124222"","""",""0.0"""
"__export__.product_product_186171_d5e432cd,""186171"","""",""0.0"""
"__export__.product_product_186172_4bb192fd,""186172"","""",""0.0"""
"__export__.product_product_186173_e7bbac56,""186173"","""",""0.0"""
"__export__.product_product_186174_243ad876,""186174"","""",""0.0"""
"__export__.product_product_186175_cb122fcc,""186175"","""",""0.0"""
"__export__.product_product_186176_37fcb1ae,""186176"","""",""0.0"""
"__export__.product_product_186177_f6485eaa,""186177"","""",""0.0"""
"__export__.product_product_186178_6119d13b,""186178"","""",""0.0"""
"__export__.product_product_186179_e57da654,""186179"","""",""0.0"""
"__export__.product_product_186180_3c379893,""186180"","""",""0.0"""
"__export__.product_product_186181_7fd5f79b,""186181"","""",""0.0"""
"__export__.product_product_186182_6409f230,""186182"","""",""0.0"""
"__export__.product_product_216389_271a3c03,""216389"","""",""0.0"""
"__export__.product_product_216390_c48a86cd,""216390"","""",""0.0"""
"__export__.product_product_216391_36d220e0,""216391"","""",""0.0"""
"__export__.product_product_216392_898ce9a5,""216392"","""",""0.0"""
"__export__.product_product_216393_c9e76725,""216393"","""",""0.0"""
"__export__.product_product_216394_608603de,""216394"","""",""0.0"""
"__export__.product_product_200999_8e4c1a84,""200999"","""",""0.0"""
"__export__.product_product_201000_22c331d7,""201000"","""",""0.0"""
"__export__.product_product_201001_0657a034,""201001"","""",""0.0"""
"__export__.product_product_201002_4d4c51cf,""201002"","""",""0.0"""
"__export__.product_product_186183_25aec447,""186183"","""",""0.0"""
"__export__.product_product_186184_5ea40270,""186184"","""",""0.0"""
"__export__.product_product_186185_3f228363,""186185"","""",""0.0"""
"__export__.product_product_186186_06a48e1d,""186186"","""",""0.0"""
"__export__.product_product_186187_ecfc0179,""186187"","""",""0.0"""
"__export__.product_product_186188_dbed1463,""186188"","""",""0.0"""
"__export__.product_product_186189_a9e5a3ee,""186189"","""",""0.0"""
"__export__.product_product_186190_ad4e5139,""186190"","""",""0.0"""
"__export__.product_product_186191_8806d1a8,""186191"","""",""0.0"""
"__export__.product_product_186192_29e07e89,""186192"","""",""0.0"""
"__export__.product_product_186193_a944117c,""186193"","""",""0.0"""
"__export__.product_product_186194_ed97199f,""186194"","""",""0.0"""
"__export__.product_product_186195_1ff04a9a,""186195"","""",""0.0"""
"__export__.product_product_186196_a7d6eb37,""186196"","""",""0.0"""
"__export__.product_product_186197_780eeb77,""186197"","""",""0.0"""
"__export__.product_product_186198_be90c77b,""186198"","""",""0.0"""
"__export__.product_product_186199_0a4dd142,""186199"","""",""0.0"""
"__export__.product_product_186200_5c7c34d4,""186200"","""",""0.0"""
"__export__.product_product_186201_98ee9e87,""186201"","""",""0.0"""
"__export__.product_product_186202_3e728b36,""186202"","""",""0.0"""
"__export__.product_product_186203_090ef4e7,""186203"","""",""0.0"""
"__export__.product_product_186204_7fef15b6,""186204"","""",""0.0"""
"__export__.product_product_186205_769a7f82,""186205"","""",""0.0"""
"__export__.product_product_186206_791fa456,""186206"","""",""0.0"""
"__export__.product_product_216395_3ab86476,""216395"","""",""0.0"""
"__export__.product_product_216396_f1840d07,""216396"","""",""0.0"""
"__export__.product_product_216397_e0485b3c,""216397"","""",""0.0"""
"__export__.product_product_216398_3afbe1e7,""216398"","""",""0.0"""
"__export__.product_product_201003_eeff049a,""201003"","""",""0.0"""
"__export__.product_product_201004_be461bc9,""201004"","""",""0.0"""
"__export__.product_product_228546_69b7a8af,""228546"","""",""0.0"""
"__export__.product_product_201006_daf64fce,""201006"","""",""0.0"""
"__export__.product_product_201007_4e7c2de3,""201007"","""",""0.0"""
"__export__.product_product_228547_cf0a0fa4,""228547"","""",""0.0"""
"__export__.product_product_228548_15ec521b,""228548"","""",""0.0"""
"__export__.product_product_228549_e64af790,""228549"","""",""0.0"""
"__export__.product_product_228550_1aa2fbca,""228550"","""",""0.0"""
"__export__.product_product_228551_68c61a91,""228551"","""",""0.0"""
"__export__.product_product_228552_16c07850,""228552"","""",""0.0"""
"__export__.product_product_201014_133d35dc,""201014"","""",""0.0"""
"__export__.product_product_228553_7dec3a15,""228553"","""",""0.0"""
"__export__.product_product_228554_7c84b4e5,""228554"","""",""0.0"""
"__export__.product_product_228555_cc008776,""228555"","""",""0.0"""
"__export__.product_product_228556_879b8aa7,""228556"","""",""0.0"""
"__export__.product_product_228557_bb6229d6,""228557"","""",""0.0"""
"__export__.product_product_228543_fccc672c,""228543"","""",""0.0"""
"__export__.product_product_228544_931b2d37,""228544"","""",""0.0"""
"__export__.product_product_228545_8cff007a,""228545"","""",""0.0"""
"__export__.product_product_228564_16a75a8a,""228564"","""",""0.0"""
"__export__.product_product_228565_37c43595,""228565"","""",""0.0"""
"__export__.product_product_228566_bbbb27ab,""228566"","""",""0.0"""
"__export__.product_product_228567_180bf2d3,""228567"","""",""0.0"""
"__export__.product_product_228568_8b4f71cb,""228568"","""",""0.0"""
"__export__.product_product_228569_455749f5,""228569"","""",""0.0"""
"__export__.product_product_228570_9f5c5dd0,""228570"","""",""0.0"""
"__export__.product_product_228571_0ced443f,""228571"","""",""0.0"""
"__export__.product_product_228572_3708dfb2,""228572"","""",""0.0"""
"__export__.product_product_228573_62bdf16c,""228573"","""",""0.0"""
"__export__.product_product_228574_12e1a2b7,""228574"","""",""0.0"""
"__export__.product_product_228575_9a5f6acf,""228575"","""",""0.0"""
"__export__.product_product_228576_9336f3b6,""228576"","""",""0.0"""
"__export__.product_product_228577_ec853bfa,""228577"","""",""0.0"""
"__export__.product_product_228578_2c5a0028,""228578"","""",""0.0"""
"__export__.product_product_228579_62df303a,""228579"","""",""0.0"""
"__export__.product_product_228580_cd39a98b,""228580"","""",""0.0"""
"__export__.product_product_228581_ad64db0f,""228581"","""",""0.0"""
"__export__.product_product_228512_45dfe701,""228512"","""",""0.0"""
"__export__.product_product_228513_ec1950b9,""228513"","""",""0.0"""
"__export__.product_product_228514_b95749d7,""228514"","""",""0.0"""
"__export__.product_product_228515_fa4c657f,""228515"","""",""0.0"""
"__export__.product_product_228516_d01960c5,""228516"","""",""0.0"""
"__export__.product_product_228517_9b35ef56,""228517"","""",""0.0"""
"__export__.product_product_228533_5f9ec296,""228533"","""",""0.0"""
"__export__.product_product_228534_115c2091,""228534"","""",""0.0"""
"__export__.product_product_228535_77ae1598,""228535"","""",""0.0"""
"__export__.product_product_228536_c3ca1784,""228536"","""",""0.0"""
"__export__.product_product_228537_09aabaca,""228537"","""",""0.0"""
"__export__.product_product_228538_fb081859,""228538"","""",""0.0"""
"__export__.product_product_228539_07ef356e,""228539"","""",""0.0"""
"__export__.product_product_228540_b20f6a6e,""228540"","""",""0.0"""
"__export__.product_product_228541_023f8274,""228541"","""",""0.0"""
"__export__.product_product_228542_fa3e49e6,""228542"","""",""0.0"""
"__export__.product_product_228504_ea85e944,""228504"","""",""0.0"""
"__export__.product_product_228505_a392316a,""228505"","""",""0.0"""
"__export__.product_product_228582_12bcc394,""228582"","""",""0.0"""
"__export__.product_product_228506_66707761,""228506"","""",""0.0"""
"__export__.product_product_228583_54cad62e,""228583"","""",""0.0"""
"__export__.product_product_228507_782a9217,""228507"","""",""0.0"""
"__export__.product_product_228508_e12ae3d5,""228508"","""",""0.0"""
"__export__.product_product_186218_01927f07,""186218"","""",""0.0"""
"__export__.product_product_228584_8a7f80f4,""228584"","""",""0.0"""
"__export__.product_product_228509_bc666a34,""228509"","""",""0.0"""
"__export__.product_product_228510_bf174d5b,""228510"","""",""0.0"""
"__export__.product_product_228511_96c972ce,""228511"","""",""0.0"""
"__export__.product_product_228585_65c2d95a,""228585"","""",""0.0"""
"__export__.product_product_228586_d30e8592,""228586"","""",""0.0"""
"__export__.product_product_201023_2d887e6f,""201023"","""",""0.0"""
"__export__.product_product_201024_dbcfa955,""201024"","""",""0.0"""
"__export__.product_product_201025_eccefe34,""201025"","""",""0.0"""
"__export__.product_product_221402_345f2993,""221402"","""",""0.0"""
"__export__.product_product_221403_a2223083,""221403"","""",""0.0"""
"__export__.product_product_221404_f40d290c,""221404"","""",""0.0"""
"__export__.product_product_221405_34e56d87,""221405"","""",""0.0"""
"__export__.product_product_221406_998fb48c,""221406"","""",""0.0"""
"__export__.product_product_228528_d17d7a96,""228528"","""",""0.0"""
"__export__.product_product_228529_4641eb9f,""228529"","""",""0.0"""
"__export__.product_product_228530_9cb40a0a,""228530"","""",""0.0"""
"__export__.product_product_228531_d77cfa94,""228531"","""",""0.0"""
"__export__.product_product_228532_afe30bad,""228532"","""",""0.0"""
"__export__.product_product_186207_169083c2,""186207"","""",""0.0"""
"__export__.product_product_186208_8f48f093,""186208"","""",""0.0"""
"__export__.product_product_186209_856b3910,""186209"","""",""0.0"""
"__export__.product_product_186210_1df4c398,""186210"","""",""0.0"""
"__export__.product_product_186211_199ced94,""186211"","""",""0.0"""
"__export__.product_product_186212_13d096df,""186212"","""",""0.0"""
"__export__.product_product_186213_a10cd8d1,""186213"","""",""0.0"""
"__export__.product_product_186214_6469a467,""186214"","""",""0.0"""
"__export__.product_product_228558_b83ad409,""228558"","""",""0.0"""
"__export__.product_product_228559_1beb9675,""228559"","""",""0.0"""
"__export__.product_product_228560_0fd74f3b,""228560"","""",""0.0"""
"__export__.product_product_228561_d18fb889,""228561"","""",""0.0"""
"__export__.product_product_228562_7aa3f620,""228562"","""",""0.0"""
"__export__.product_product_228563_3a171e77,""228563"","""",""0.0"""
"__export__.product_product_186219_3a8348ce,""186219"","""",""0.0"""
"__export__.product_product_186220_aa1c99cb,""186220"","""",""0.0"""
"__export__.product_product_186221_04131e40,""186221"","""",""0.0"""
"__export__.product_product_186222_a23b951a,""186222"","""",""0.0"""
"__export__.product_product_186223_3e4eaf81,""186223"","""",""0.0"""
"__export__.product_product_186224_6034d1cd,""186224"","""",""0.0"""
"__export__.product_product_186225_c57a0650,""186225"","""",""0.0"""
"__export__.product_product_186215_7f454916,""186215"","""",""0.0"""
"__export__.product_product_186216_c016ffe5,""186216"","""",""0.0"""
"__export__.product_product_228503_0e1e7c12,""228503"","""",""0.0"""
"__export__.product_product_228518_490a1f5f,""228518"","""",""0.0"""
"__export__.product_product_228519_837fdaa0,""228519"","""",""0.0"""
"__export__.product_product_228520_83bb3cc3,""228520"","""",""0.0"""
"__export__.product_product_228521_57a7419f,""228521"","""",""0.0"""
"__export__.product_product_228522_e6d8dcdd,""228522"","""",""0.0"""
"__export__.product_product_228523_9547fa4e,""228523"","""",""0.0"""
"__export__.product_product_228524_96b36a9a,""228524"","""",""0.0"""
"__export__.product_product_228525_93305513,""228525"","""",""0.0"""
"__export__.product_product_228526_4f6ad84e,""228526"","""",""0.0"""
"__export__.product_product_228527_5bfb2e68,""228527"","""",""0.0"""
"__export__.product_product_124225_06d9c77e,""124225"","""",""0.0"""
"__export__.product_product_124226_f6547a14,""124226"","""",""0.0"""
"__export__.product_product_124228_daadff75,""124228"","""",""0.0"""
"__export__.product_product_124229_c9719807,""124229"","""",""0.0"""
"__export__.product_product_124230_73e06a73,""124230"","""",""0.0"""
"__export__.product_product_124231_2c42cf38,""124231"","""",""0.0"""
"__export__.product_product_124232_979e07d9,""124232"","""",""0.0"""
"__export__.product_product_124233_f899ba74,""124233"","""",""0.0"""
"__export__.product_product_124234_67365bf7,""124234"","""",""0.0"""
"__export__.product_product_124238_6332315a,""124238"","""",""0.0"""
"__export__.product_product_124239_923426f1,""124239"","""",""0.0"""
"__export__.product_product_124240_0afb1c5c,""124240"","""",""0.0"""
"__export__.product_product_202874_42da8009,""202874"","""",""0.0"""
"__export__.product_product_202873_fca35a67,""202873"","""",""0.0"""
"__export__.product_product_124241_0b582261,""124241"","""",""0.0"""
"__export__.product_product_124242_7abd12ff,""124242"","""",""0.0"""
"__export__.product_product_227754_814fc4c7,""227754"","""",""0.0"""
"__export__.product_product_227755_ec15a01c,""227755"","""",""0.0"""
"__export__.product_product_227756_f96b72f5,""227756"","""",""0.0"""
"__export__.product_product_227753_80026143,""227753"","""",""0.0"""
"__export__.product_product_227758_d421614d,""227758"","""",""0.0"""
"__export__.product_product_227759_33c21f8b,""227759"","""",""0.0"""
"__export__.product_product_227760_6dbe584a,""227760"","""",""0.0"""
"__export__.product_product_227757_6886b874,""227757"","""",""0.0"""
"__export__.product_product_124243_5517509d,""124243"","""",""0.0"""
"__export__.product_product_124244_b7073776,""124244"","""",""4.0"""
"__export__.product_product_124245_6f289b13,""124245"","""",""6.0"""
"__export__.product_product_221570_13f96e8f,""221570"","""",""0.0"""
"__export__.product_product_216420_801294d7,""216420"","""",""0.0"""
"__export__.product_product_216419_7fec0819,""216419"","""",""0.0"""
"__export__.product_product_216422_612b9287,""216422"","""",""0.0"""
"__export__.product_product_216423_0d5b623d,""216423"","""",""0.0"""
"__export__.product_product_216421_691e2903,""216421"","""",""0.0"""
"__export__.product_product_195166_769c9fde,""195166"","""",""0.0"""
"__export__.product_product_184170_a228a99e,""184170"","""",""0.0"""
"__export__.product_product_184171_68c924e7,""184171"","""",""0.0"""
"__export__.product_product_184172_04757001,""184172"","""",""0.0"""
"__export__.product_product_124246_53acaadc,""124246"","""",""23.0"""
"__export__.product_product_195167_579139c5,""195167"","""",""0.0"""
"__export__.product_product_124247_236e1e2d,""124247"","""",""25.0"""
"__export__.product_product_124248_25801a1b,""124248"","""",""5.0"""
"__export__.product_product_196147_4117fab5,""196147"","""",""0.0"""
"__export__.product_product_124249_fc86b6c7,""124249"","""",""0.0"""
"__export__.product_product_124250_450601d5,""124250"","""",""0.0"""
"__export__.product_product_124251_3ec21058,""124251"","""",""1.0"""
"__export__.product_product_124252_50ae964c,""124252"","""",""115.0"""
"__export__.product_product_124253_d60c5643,""124253"","""",""1.0"""
"__export__.product_product_124254_433fca6e,""124254"","""",""1.0"""
"__export__.product_product_124255_0740269d,""124255"","""",""0.0"""
"__export__.product_product_124256_65e7cfef,""124256"","""",""85.0"""
"__export__.product_product_124257_d06f4a80,""124257"","""",""27.0"""
"__export__.product_product_124258_0435d37c,""124258"","""",""0.0"""
"__export__.product_product_216425_d72329e4,""216425"","""",""0.0"""
"__export__.product_product_152005_40d136a6,""152005"","""",""22.0"""
"__export__.product_product_152006_66127f22,""152006"","""",""23.0"""
"__export__.product_product_152007_92e7c8b6,""152007"","""",""18.0"""
"__export__.product_product_216428_689b4956,""216428"","""",""0.0"""
"__export__.product_product_216427_0d6c83d7,""216427"","""",""0.0"""
"__export__.product_product_216431_3939abe5,""216431"","""",""0.0"""
"__export__.product_product_216430_c112be79,""216430"","""",""0.0"""
"__export__.product_product_216429_cac47a78,""216429"","""",""0.0"""
"__export__.product_product_216426_d77cb982,""216426"","""",""0.0"""
"__export__.product_product_124259_8271578f,""124259"","""",""21.0"""
"__export__.product_product_124260_5dbc35c4,""124260"","""",""96.0"""
"__export__.product_product_124261_7faf7336,""124261"","""",""11.0"""
"__export__.product_product_124263_43a00d23,""124263"","""",""75.0"""
"__export__.product_product_124264_e17096f8,""124264"","""",""4.0"""
"__export__.product_product_221567_49bea30f,""221567"","""",""0.0"""
"__export__.product_product_221568_98dbcee9,""221568"","""",""0.0"""
"__export__.product_product_221569_4758ea76,""221569"","""",""0.0"""
"__export__.product_product_124265_9efb70ab,""124265"","""",""19.0"""
"__export__.product_product_124266_d044dc76,""124266"","""",""14.0"""
"__export__.product_product_124267_e5f52b3f,""124267"","""",""12.0"""
"__export__.product_product_124268_3e3ae5f0,""124268"","""",""5.0"""
"__export__.product_product_124269_4e5f9168,""124269"","""",""0.0"""
"__export__.product_product_184162_557ce213,""184162"","""",""0.0"""
"__export__.product_product_184163_26f5376a,""184163"","""",""0.0"""
"__export__.product_product_184164_8cc9a68d,""184164"","""",""0.0"""
"__export__.product_product_184165_0a5dca02,""184165"","""",""0.0"""
"__export__.product_product_184166_c886b228,""184166"","""",""0.0"""
"__export__.product_product_184167_4fd3069b,""184167"","""",""0.0"""
"__export__.product_product_232541_cf6af649,""232541"","""",""0.0"""
"__export__.product_product_232542_775c3b73,""232542"","""",""0.0"""
"__export__.product_product_232543_6fe83592,""232543"","""",""0.0"""
"__export__.product_product_152008_266241c2,""152008"","""",""31.0"""
"__export__.product_product_184168_cbf53403,""184168"","""",""0.0"""
"__export__.product_product_124270_a58bc06f,""124270"","""",""8.0"""
"__export__.product_product_152009_70b1b5c8,""152009"","""",""14.0"""
"__export__.product_product_124271_ff1016d1,""124271"","""",""12.0"""
"__export__.product_product_124272_92d9deee,""124272"","""",""283.0"""
"__export__.product_product_124273_179a2642,""124273"","""",""44.0"""
"__export__.product_product_124274_13d1fc96,""124274"","""",""0.0"""
"__export__.product_product_124275_b671ffc8,""124275"","""",""12.0"""
"__export__.product_product_124276_9a13099c,""124276"","""",""40.0"""
"__export__.product_product_124277_94cd4b4a,""124277"","""",""0.0"""
"__export__.product_product_124278_2943bb97,""124278"","""",""0.0"""
"__export__.product_product_124279_1469ed82,""124279"","""",""0.0"""
"__export__.product_product_124280_1f18c9ee,""124280"","""",""0.0"""
"__export__.product_product_199636_8d2af129,""199636"","""",""0.0"""
"__export__.product_product_124282_c9b0ddfc,""124282"","""",""0.0"""
"__export__.product_product_124283_86cbaded,""124283"","""",""0.0"""
"__export__.product_product_124284_524284ef,""124284"","""",""3.0"""
"__export__.product_product_124285_b08c407c,""124285"","""",""12.0"""
"__export__.product_product_124286_ec8d9e12,""124286"","""",""0.0"""
"__export__.product_product_124287_42048c8c,""124287"","""",""0.0"""
"__export__.product_product_124288_8e79d0d2,""124288"","""",""0.0"""
